,league,league_level,country,continent,num_operators_day,date,start_time,year,months,rank_week,day,weekday,day_time,freq_weekday_day_time,freq_rank_week_day_time,freq_month_day_time,start_time_interval,GLnum_matches_interval,Totlnum_match_y_m_wd_int,issue
5428,Austria Cup Women,3,Austria,Europe,3,2021-01-24,3:00:00 PM,2021,Jan,4,24,Sunday,afternoon,579,371,187,14:00 - 15:59,12,59,0
5429,UNIQA Extraliga,3,Czech Republic,Europe,3,2021-01-24,2:00:00 PM,2021,Jan,4,24,Sunday,afternoon,579,371,187,14:00 - 15:59,12,59,0
5430,Sweden National Cup,3,Sweden,Europe,3,2021-01-24,2:00:00 PM,2021,Jan,4,24,Sunday,afternoon,579,371,187,14:00 - 15:59,12,59,0
5431,Portugal I Diviṣo Women,4,Portugal,Europe,3,2021-01-31,3:00:00 PM,2021,Jan,4,31,Sunday,afternoon,579,371,187,14:00 - 15:59,6,59,0
5432,France Ligue A,1,France,Europe,3,2021-01-31,3:00:00 PM,2021,Jan,4,31,Sunday,afternoon,579,371,187,14:00 - 15:59,6,59,0
5433,Sweden Eliteserien,2,Sweden,Europe,3,2021-01-31,3:00:00 PM,2021,Jan,4,31,Sunday,afternoon,579,371,187,14:00 - 15:59,6,59,0
5434,Denmark Volleyligaen,2,Denmark,Europe,3,2021-01-31,2:00:00 PM,2021,Jan,4,31,Sunday,afternoon,579,371,187,14:00 - 15:59,6,59,0
5435,Sweden Eliteserien Women,3,Sweden,Europe,3,2021-01-31,3:00:00 PM,2021,Jan,4,31,Sunday,afternoon,579,371,187,14:00 - 15:59,6,59,0
5436,Portugal Cup,4,Portugal,Europe,3,2021-01-31,3:00:00 PM,2021,Jan,4,31,Sunday,afternoon,579,371,187,14:00 - 15:59,6,59,0
5437,Italy Serie A3,3,Italy,Europe,6,2022-01-29,2:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5438,Portugal I Diviṣo Women,4,Portugal,Europe,6,2022-01-29,3:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5439,France Ligue A Women,1,France,Europe,6,2022-01-29,3:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5440,Iceland Mizunodeild KK,3,Iceland,Europe,6,2022-01-29,3:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,1
5441,Austria League Women,3,Austria,Europe,6,2022-01-29,3:30:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5442,Finland Mestaruusliiga,2,Finland,Europe,6,2022-01-29,3:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5443,Finland Mestaruusliiga,2,Finland,Europe,6,2022-01-29,3:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5444,Finland Mestaruusliiga,2,Finland,Europe,6,2022-01-29,3:30:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,1
5445,Finland Mestaruusliiga Women,3,Finland,Europe,6,2022-01-29,2:30:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5446,Finland Mestaruusliiga Women,3,Finland,Europe,6,2022-01-29,3:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5447,Finland Mestaruusliiga Women,3,Finland,Europe,6,2022-01-29,3:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5448,Austria League,2,Austria,Europe,6,2022-01-29,3:50:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5449,Sweden Eliteserien,2,Sweden,Europe,6,2022-01-29,2:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,1
5450,Sweden Eliteserien,2,Sweden,Europe,6,2022-01-29,3:30:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5451,Denmark Volleyligaen Women,3,Denmark,Europe,6,2022-01-29,2:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5452,Denmark Volleyligaen Women,3,Denmark,Europe,6,2022-01-29,3:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5453,Sweden Eliteserien Women,3,Sweden,Europe,6,2022-01-29,2:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,1
5454,Sweden Eliteserien Women,3,Sweden,Europe,6,2022-01-29,2:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5455,Middle European League,4,Slovakia,Europe,6,2022-01-29,3:00:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5456,Ukraine Super Liga,4,Ukraine,Europe,6,2022-01-29,2:15:00 PM,2022,Jan,4,29,Saturday,afternoon,692,371,187,14:00 - 15:59,20,103,0
5457,Portugal I Diviṣo,4,Portugal,Europe,4,2021-01-30,3:00:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,1
5458,Portugal I Diviṣo Women,4,Portugal,Europe,4,2021-01-30,3:00:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,0
5459,Austria League Women,3,Austria,Europe,4,2021-01-30,3:00:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,1
5460,Austria League Women,3,Austria,Europe,4,2021-01-30,3:30:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,0
5461,Austria League,2,Austria,Europe,4,2021-01-30,3:30:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,0
5462,Sweden Eliteserien,2,Sweden,Europe,4,2021-01-30,3:00:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,1
5463,Sweden Eliteserien,2,Sweden,Europe,4,2021-01-30,3:30:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,0
5464,Denmark Volleyligaen,2,Denmark,Europe,4,2021-01-30,3:00:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,0
5465,Slovakia Extraliga,3,Slovakia,Europe,4,2021-01-30,3:00:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,0
5466,Sweden Eliteserien Women,3,Sweden,Europe,4,2021-01-30,2:00:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,0
5467,Portugal Cup Women,4,Portugal,Europe,4,2021-01-30,3:00:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,0
5468,Ukraine Cup,4,Ukraine,Europe,4,2021-01-30,3:00:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,1
5469,Extraliga Zeny,3,Czech Republic,Europe,4,2021-01-30,2:00:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,0
5470,Ukraine Higher League Women,4,Ukraine,Europe,4,2021-01-30,2:00:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,0
5471,Ukraine Higher League Women,4,Ukraine,Europe,4,2021-01-30,3:00:00 PM,2021,Jan,4,30,Saturday,afternoon,692,371,187,14:00 - 15:59,15,68,1
5472,Ukraine Super Liga Women,4,Ukraine,Europe,5,2021-01-28,2:00:00 PM,2021,Jan,4,28,Thursday,afternoon,63,371,187,14:00 - 15:59,1,16,0
5473,Ukraine Super Liga Women,4,Ukraine,Europe,4,2021-01-29,2:00:00 PM,2021,Jan,4,29,Friday,afternoon,83,371,187,14:00 - 15:59,4,25,0
5474,Ukraine Super Liga Women,4,Ukraine,Europe,4,2021-01-29,2:00:00 PM,2021,Jan,4,29,Friday,afternoon,83,371,187,14:00 - 15:59,4,25,0
5475,Ukraine Cup,4,Ukraine,Europe,4,2021-01-29,2:00:00 PM,2021,Jan,4,29,Friday,afternoon,83,371,187,14:00 - 15:59,4,25,1
5476,Ukraine Cup,4,Ukraine,Europe,4,2021-01-29,2:00:00 PM,2021,Jan,4,29,Friday,afternoon,83,371,187,14:00 - 15:59,4,25,0
5477,Czech Cup,3,Czech Republic,Europe,5,2021-01-26,2:00:00 PM,2021,Jan,4,26,Tuesday,afternoon,35,371,187,14:00 - 15:59,1,13,0
5478,Italy Serie A3,3,Italy,Europe,6,2022-01-23,3:00:00 PM,2022,Jan,3,23,Sunday,afternoon,579,366,187,14:00 - 15:59,7,191,0
5479,Italy Serie A3,3,Italy,Europe,6,2022-01-23,3:00:00 PM,2022,Jan,3,23,Sunday,afternoon,579,366,187,14:00 - 15:59,7,191,0
5480,Portugal I Diviṣo Women,4,Portugal,Europe,6,2022-01-23,3:00:00 PM,2022,Jan,3,23,Sunday,afternoon,579,366,187,14:00 - 15:59,7,191,0
5481,Austria League Women,3,Austria,Europe,6,2022-01-23,3:00:00 PM,2022,Jan,3,23,Sunday,afternoon,579,366,187,14:00 - 15:59,7,191,0
5482,Sweden Eliteserien,2,Sweden,Europe,6,2022-01-23,3:00:00 PM,2022,Jan,3,23,Sunday,afternoon,579,366,187,14:00 - 15:59,7,191,0
5483,Ukraine Super Liga Women,4,Ukraine,Europe,6,2022-01-23,2:00:00 PM,2022,Jan,3,23,Sunday,afternoon,579,366,187,14:00 - 15:59,7,191,0
5484,Finland Cup Women,3,Finland,Europe,6,2022-01-23,3:48:00 PM,2022,Jan,3,23,Sunday,afternoon,579,366,187,14:00 - 15:59,7,191,0
5485,Italy Serie A3,3,Italy,Europe,3,2021-01-17,3:00:00 PM,2021,Jan,3,17,Sunday,afternoon,579,366,187,14:00 - 15:59,8,59,0
5486,Italy Serie A3,3,Italy,Europe,3,2021-01-17,3:30:00 PM,2021,Jan,3,17,Sunday,afternoon,579,366,187,14:00 - 15:59,8,59,0
5487,Portugal I Diviṣo,4,Portugal,Europe,3,2021-01-17,3:00:00 PM,2021,Jan,3,17,Sunday,afternoon,579,366,187,14:00 - 15:59,8,59,0
5488,Portugal I Diviṣo Women,4,Portugal,Europe,3,2021-01-17,3:00:00 PM,2021,Jan,3,17,Sunday,afternoon,579,366,187,14:00 - 15:59,8,59,1
5489,Iceland Mizunodeild Women,4,Iceland,Europe,3,2021-01-17,3:00:00 PM,2021,Jan,3,17,Sunday,afternoon,579,366,187,14:00 - 15:59,8,59,0
5490,Iceland Mizunodeild KK,3,Iceland,Europe,3,2021-01-17,2:00:00 PM,2021,Jan,3,17,Sunday,afternoon,579,366,187,14:00 - 15:59,8,59,0
5491,Finland Mestaruusliiga Women,3,Finland,Europe,3,2021-01-17,3:00:00 PM,2021,Jan,3,17,Sunday,afternoon,579,366,187,14:00 - 15:59,8,59,0
5492,Denmark Volleyligaen,2,Denmark,Europe,3,2021-01-17,2:00:00 PM,2021,Jan,3,17,Sunday,afternoon,579,366,187,14:00 - 15:59,8,59,0
5493,Austria League Women,3,Austria,Europe,5,2022-01-22,2:30:00 PM,2022,Jan,3,22,Saturday,afternoon,692,366,187,14:00 - 15:59,3,103,1
5494,Finland Mestaruusliiga Women,3,Finland,Europe,5,2022-01-22,3:00:00 PM,2022,Jan,3,22,Saturday,afternoon,692,366,187,14:00 - 15:59,3,103,0
5495,Portugal Cup Women,4,Portugal,Europe,5,2022-01-22,2:00:00 PM,2022,Jan,3,22,Saturday,afternoon,692,366,187,14:00 - 15:59,3,103,0
5496,Portugal I Diviṣo,4,Portugal,Europe,4,2021-01-23,3:00:00 PM,2021,Jan,3,23,Saturday,afternoon,692,366,187,14:00 - 15:59,11,68,0
5497,Finland Mestaruusliiga,2,Finland,Europe,4,2021-01-23,3:00:00 PM,2021,Jan,3,23,Saturday,afternoon,692,366,187,14:00 - 15:59,11,68,1
5498,Finland Mestaruusliiga,2,Finland,Europe,4,2021-01-23,3:00:00 PM,2021,Jan,3,23,Saturday,afternoon,692,366,187,14:00 - 15:59,11,68,1
5499,Finland Mestaruusliiga Women,3,Finland,Europe,4,2021-01-23,3:00:00 PM,2021,Jan,3,23,Saturday,afternoon,692,366,187,14:00 - 15:59,11,68,0
5500,Finland Mestaruusliiga Women,3,Finland,Europe,4,2021-01-23,3:00:00 PM,2021,Jan,3,23,Saturday,afternoon,692,366,187,14:00 - 15:59,11,68,0
5501,Sweden Eliteserien,2,Sweden,Europe,4,2021-01-23,2:00:00 PM,2021,Jan,3,23,Saturday,afternoon,692,366,187,14:00 - 15:59,11,68,0
5502,Denmark Volleyligaen,2,Denmark,Europe,4,2021-01-23,3:00:00 PM,2021,Jan,3,23,Saturday,afternoon,692,366,187,14:00 - 15:59,11,68,0
5503,Denmark Volleyligaen Women,3,Denmark,Europe,4,2021-01-23,2:30:00 PM,2021,Jan,3,23,Saturday,afternoon,692,366,187,14:00 - 15:59,11,68,0
5504,UNIQA Extraliga,3,Czech Republic,Europe,4,2021-01-23,2:00:00 PM,2021,Jan,3,23,Saturday,afternoon,692,366,187,14:00 - 15:59,11,68,0
5505,UNIQA Extraliga,3,Czech Republic,Europe,4,2021-01-23,2:00:00 PM,2021,Jan,3,23,Saturday,afternoon,692,366,187,14:00 - 15:59,11,68,1
5506,UNIQA Extraliga,3,Czech Republic,Europe,4,2021-01-23,3:00:00 PM,2021,Jan,3,23,Saturday,afternoon,692,366,187,14:00 - 15:59,11,68,1
5507,France Ligue A Women,1,France,Europe,6,2021-01-20,2:30:00 PM,2021,Jan,3,20,Wednesday,afternoon,60,366,187,14:00 - 15:59,1,11,0
5508,Czech Cup,3,Czech Republic,Europe,4,2021-01-21,3:00:00 PM,2021,Jan,3,21,Thursday,afternoon,63,366,187,14:00 - 15:59,1,16,0
5509,Ukraine Super Liga,4,Ukraine,Europe,5,2021-01-22,2:00:00 PM,2021,Jan,3,22,Friday,afternoon,83,366,187,14:00 - 15:59,4,25,0
5510,Ukraine Super Liga,4,Ukraine,Europe,5,2021-01-22,2:00:00 PM,2021,Jan,3,22,Friday,afternoon,83,366,187,14:00 - 15:59,4,25,0
5511,Ukraine Super Liga Women,4,Ukraine,Europe,5,2021-01-22,2:00:00 PM,2021,Jan,3,22,Friday,afternoon,83,366,187,14:00 - 15:59,4,25,0
5512,Ukraine Super Liga Women,4,Ukraine,Europe,5,2021-01-22,2:00:00 PM,2021,Jan,3,22,Friday,afternoon,83,366,187,14:00 - 15:59,4,25,0
5513,Italy Serie A3,3,Italy,Europe,6,2021-12-12,3:00:00 PM,2021,Dec,2,12,Sunday,afternoon,579,450,150,14:00 - 15:59,13,151,0
5514,Italy Serie A3,3,Italy,Europe,6,2021-12-12,3:00:00 PM,2021,Dec,2,12,Sunday,afternoon,579,450,150,14:00 - 15:59,13,151,0
5515,Italy Serie A3,3,Italy,Europe,6,2021-12-12,3:00:00 PM,2021,Dec,2,12,Sunday,afternoon,579,450,150,14:00 - 15:59,13,151,1
5516,Portugal I Diviṣo Women,4,Portugal,Europe,6,2021-12-12,3:00:00 PM,2021,Dec,2,12,Sunday,afternoon,579,450,150,14:00 - 15:59,13,151,0
5517,Iceland Mizunodeild Women,4,Iceland,Europe,6,2021-12-12,3:00:00 PM,2021,Dec,2,12,Sunday,afternoon,579,450,150,14:00 - 15:59,13,151,0
5518,Finland Mestaruusliiga,2,Finland,Europe,6,2021-12-12,3:00:00 PM,2021,Dec,2,12,Sunday,afternoon,579,450,150,14:00 - 15:59,13,151,0
5519,Finland Mestaruusliiga,2,Finland,Europe,6,2021-12-12,3:00:00 PM,2021,Dec,2,12,Sunday,afternoon,579,450,150,14:00 - 15:59,13,151,0
5520,Finland Mestaruusliiga Women,3,Finland,Europe,6,2021-12-12,3:00:00 PM,2021,Dec,2,12,Sunday,afternoon,579,450,150,14:00 - 15:59,13,151,0
5521,Austria League,2,Austria,Europe,6,2021-12-12,2:00:00 PM,2021,Dec,2,12,Sunday,afternoon,579,450,150,14:00 - 15:59,13,151,0
5522,Sweden Eliteserien,2,Sweden,Europe,6,2021-12-12,3:00:00 PM,2021,Dec,2,12,Sunday,afternoon,579,450,150,14:00 - 15:59,13,151,0
5523,Sweden Eliteserien Women,3,Sweden,Europe,6,2021-12-12,3:00:00 PM,2021,Dec,2,12,Sunday,afternoon,579,450,150,14:00 - 15:59,13,151,0
5524,Ukraine Super Liga,4,Ukraine,Europe,6,2021-12-12,2:00:00 PM,2021,Dec,2,12,Sunday,afternoon,579,450,150,14:00 - 15:59,13,151,0
5525,Danish Cup,3,Denmark,Europe,6,2021-12-12,2:00:00 PM,2021,Dec,2,12,Sunday,afternoon,579,450,150,14:00 - 15:59,13,151,1
5526,Italy Serie A3,3,Italy,Europe,4,2020-12-13,3:00:00 PM,2020,Dec,2,13,Sunday,afternoon,579,450,150,14:00 - 15:59,5,33,0
5527,Austria League Women,3,Austria,Europe,4,2020-12-13,3:30:00 PM,2020,Dec,2,13,Sunday,afternoon,579,450,150,14:00 - 15:59,5,33,0
5528,Austria League,2,Austria,Europe,4,2020-12-13,3:00:00 PM,2020,Dec,2,13,Sunday,afternoon,579,450,150,14:00 - 15:59,5,33,0
5529,Sweden Eliteserien,2,Sweden,Europe,4,2020-12-13,3:00:00 PM,2020,Dec,2,13,Sunday,afternoon,579,450,150,14:00 - 15:59,5,33,1
5530,Sweden Eliteserien Women,3,Sweden,Europe,4,2020-12-13,2:00:00 PM,2020,Dec,2,13,Sunday,afternoon,579,450,150,14:00 - 15:59,5,33,0
5531,Iceland Mizunodeild KK,3,Iceland,Europe,6,2021-12-11,2:00:00 PM,2021,Dec,2,11,Saturday,afternoon,692,450,150,14:00 - 15:59,12,90,1
5532,Finland Mestaruusliiga,2,Finland,Europe,6,2021-12-11,3:00:00 PM,2021,Dec,2,11,Saturday,afternoon,692,450,150,14:00 - 15:59,12,90,0
5533,Finland Mestaruusliiga,2,Finland,Europe,6,2021-12-11,3:00:00 PM,2021,Dec,2,11,Saturday,afternoon,692,450,150,14:00 - 15:59,12,90,0
5534,Finland Mestaruusliiga,2,Finland,Europe,6,2021-12-11,3:00:00 PM,2021,Dec,2,11,Saturday,afternoon,692,450,150,14:00 - 15:59,12,90,0
5535,Finland Mestaruusliiga Women,3,Finland,Europe,6,2021-12-11,3:00:00 PM,2021,Dec,2,11,Saturday,afternoon,692,450,150,14:00 - 15:59,12,90,0
5536,Sweden Eliteserien,2,Sweden,Europe,6,2021-12-11,2:00:00 PM,2021,Dec,2,11,Saturday,afternoon,692,450,150,14:00 - 15:59,12,90,1
5537,Denmark Volleyligaen,2,Denmark,Europe,6,2021-12-11,2:00:00 PM,2021,Dec,2,11,Saturday,afternoon,692,450,150,14:00 - 15:59,12,90,0
5538,Sweden Eliteserien Women,3,Sweden,Europe,6,2021-12-11,2:00:00 PM,2021,Dec,2,11,Saturday,afternoon,692,450,150,14:00 - 15:59,12,90,0
5539,Sweden Eliteserien Women,3,Sweden,Europe,6,2021-12-11,3:30:00 PM,2021,Dec,2,11,Saturday,afternoon,692,450,150,14:00 - 15:59,12,90,0
5540,Ukraine Super Liga,4,Ukraine,Europe,6,2021-12-11,3:30:00 PM,2021,Dec,2,11,Saturday,afternoon,692,450,150,14:00 - 15:59,12,90,0
5541,Ukraine First League,4,Ukraine,Europe,6,2021-12-11,2:00:00 PM,2021,Dec,2,11,Saturday,afternoon,692,450,150,14:00 - 15:59,12,90,0
5542,Ukraine First League,4,Ukraine,Europe,6,2021-12-11,2:00:00 PM,2021,Dec,2,11,Saturday,afternoon,692,450,150,14:00 - 15:59,12,90,1
5543,Austria League Women,3,Austria,Europe,4,2020-12-12,2:30:00 PM,2020,Dec,2,12,Saturday,afternoon,692,450,150,14:00 - 15:59,11,49,0
5544,Austria League,2,Austria,Europe,4,2020-12-12,3:30:00 PM,2020,Dec,2,12,Saturday,afternoon,692,450,150,14:00 - 15:59,11,49,1
5545,Sweden Eliteserien,2,Sweden,Europe,4,2020-12-12,3:00:00 PM,2020,Dec,2,12,Saturday,afternoon,692,450,150,14:00 - 15:59,11,49,0
5546,Slovakia Extraliga,3,Slovakia,Europe,4,2020-12-12,3:00:00 PM,2020,Dec,2,12,Saturday,afternoon,692,450,150,14:00 - 15:59,11,49,0
5547,Sweden Eliteserien Women,3,Sweden,Europe,4,2020-12-12,2:00:00 PM,2020,Dec,2,12,Saturday,afternoon,692,450,150,14:00 - 15:59,11,49,1
5548,Sweden Eliteserien Women,3,Sweden,Europe,4,2020-12-12,3:00:00 PM,2020,Dec,2,12,Saturday,afternoon,692,450,150,14:00 - 15:59,11,49,0
5549,Sweden Eliteserien Women,3,Sweden,Europe,4,2020-12-12,3:00:00 PM,2020,Dec,2,12,Saturday,afternoon,692,450,150,14:00 - 15:59,11,49,0
5550,Ukraine First League,4,Ukraine,Europe,4,2020-12-12,3:00:00 PM,2020,Dec,2,12,Saturday,afternoon,692,450,150,14:00 - 15:59,11,49,1
5551,Extraliga Zeny,3,Czech Republic,Europe,4,2020-12-12,2:00:00 PM,2020,Dec,2,12,Saturday,afternoon,692,450,150,14:00 - 15:59,11,49,1
5552,UNIQA Extraliga,3,Czech Republic,Europe,4,2020-12-12,3:00:00 PM,2020,Dec,2,12,Saturday,afternoon,692,450,150,14:00 - 15:59,11,49,0
5553,UNIQA Extraliga,3,Czech Republic,Europe,4,2020-12-12,3:00:00 PM,2020,Dec,2,12,Saturday,afternoon,692,450,150,14:00 - 15:59,11,49,1
5554,Ukraine Super Liga,4,Ukraine,Europe,5,2020-12-10,2:00:00 PM,2020,Dec,2,10,Thursday,afternoon,63,450,150,14:00 - 15:59,4,30,0
5555,Ukraine Super Liga Women,4,Ukraine,Europe,5,2020-12-10,2:00:00 PM,2020,Dec,2,10,Thursday,afternoon,63,450,150,14:00 - 15:59,4,30,1
5556,Ukraine Higher League Women,4,Ukraine,Europe,5,2020-12-10,2:00:00 PM,2020,Dec,2,10,Thursday,afternoon,63,450,150,14:00 - 15:59,4,30,0
5557,Ukraine First League Women,4,Ukraine,Europe,5,2020-12-10,3:00:00 PM,2020,Dec,2,10,Thursday,afternoon,63,450,150,14:00 - 15:59,4,30,0
5558,Italy Serie A3,3,Italy,Europe,5,2021-12-05,3:00:00 PM,2021,Dec,1,5,Sunday,afternoon,579,349,150,14:00 - 15:59,9,151,0
5559,Iceland Mizunodeild Women,4,Iceland,Europe,5,2021-12-05,3:00:00 PM,2021,Dec,1,5,Sunday,afternoon,579,349,150,14:00 - 15:59,9,151,0
5560,Iceland Mizunodeild Women,4,Iceland,Europe,5,2021-12-05,3:00:00 PM,2021,Dec,1,5,Sunday,afternoon,579,349,150,14:00 - 15:59,9,151,0
5561,Austria League Women,3,Austria,Europe,5,2021-12-05,2:00:00 PM,2021,Dec,1,5,Sunday,afternoon,579,349,150,14:00 - 15:59,9,151,0
5562,Finland Mestaruusliiga,2,Finland,Europe,5,2021-12-05,3:00:00 PM,2021,Dec,1,5,Sunday,afternoon,579,349,150,14:00 - 15:59,9,151,0
5563,Finland Mestaruusliiga,2,Finland,Europe,5,2021-12-05,3:00:00 PM,2021,Dec,1,5,Sunday,afternoon,579,349,150,14:00 - 15:59,9,151,0
5564,Finland Mestaruusliiga Women,3,Finland,Europe,5,2021-12-05,3:00:00 PM,2021,Dec,1,5,Sunday,afternoon,579,349,150,14:00 - 15:59,9,151,0
5565,Sweden Eliteserien Women,3,Sweden,Europe,5,2021-12-05,2:00:00 PM,2021,Dec,1,5,Sunday,afternoon,579,349,150,14:00 - 15:59,9,151,0
5566,Middle European League,4,Austria,Europe,5,2021-12-05,3:00:00 PM,2021,Dec,1,5,Sunday,afternoon,579,349,150,14:00 - 15:59,9,151,1
5567,Finland Mestaruusliiga Women,3,Finland,Europe,4,2020-12-06,3:00:00 PM,2020,Dec,1,6,Sunday,afternoon,579,349,150,14:00 - 15:59,1,33,0
5568,Iceland Mizunodeild Women,4,Iceland,Europe,5,2021-12-04,3:00:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,0
5569,Iceland Mizunodeild KK,3,Iceland,Europe,5,2021-12-04,2:00:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,1
5570,Austria League Women,3,Austria,Europe,5,2021-12-04,3:30:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,0
5571,Finland Mestaruusliiga Women,3,Finland,Europe,5,2021-12-04,2:03:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,1
5572,Finland Mestaruusliiga Women,3,Finland,Europe,5,2021-12-04,3:00:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,0
5573,Finland Mestaruusliiga Women,3,Finland,Europe,5,2021-12-04,3:00:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,0
5574,Sweden Eliteserien,2,Sweden,Europe,5,2021-12-04,2:00:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,0
5575,Sweden Eliteserien,2,Sweden,Europe,5,2021-12-04,2:00:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,0
5576,Sweden Eliteserien,2,Sweden,Europe,5,2021-12-04,3:00:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,0
5577,Denmark Volleyligaen,2,Denmark,Europe,5,2021-12-04,3:19:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,0
5578,Denmark Volleyligaen Women,3,Denmark,Europe,5,2021-12-04,3:00:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,0
5579,Sweden Eliteserien Women,3,Sweden,Europe,5,2021-12-04,2:00:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,0
5580,Sweden Eliteserien Women,3,Sweden,Europe,5,2021-12-04,3:00:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,0
5581,Ukraine Super Liga Women,4,Ukraine,Europe,5,2021-12-04,2:00:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,1
5582,Ukraine Higher League,4,Ukraine,Europe,5,2021-12-04,2:00:00 PM,2021,Dec,1,4,Saturday,afternoon,692,349,150,14:00 - 15:59,15,90,0
5583,Sweden Eliteserien,2,Sweden,Europe,4,2020-12-05,2:00:00 PM,2020,Dec,1,5,Saturday,afternoon,692,349,150,14:00 - 15:59,8,49,1
5584,Sweden Eliteserien,2,Sweden,Europe,4,2020-12-05,3:00:00 PM,2020,Dec,1,5,Saturday,afternoon,692,349,150,14:00 - 15:59,8,49,0
5585,Sweden Eliteserien,2,Sweden,Europe,4,2020-12-05,3:30:00 PM,2020,Dec,1,5,Saturday,afternoon,692,349,150,14:00 - 15:59,8,49,0
5586,Sweden Eliteserien Women,3,Sweden,Europe,4,2020-12-05,2:00:00 PM,2020,Dec,1,5,Saturday,afternoon,692,349,150,14:00 - 15:59,8,49,1
5587,Ukraine Higher League,4,Ukraine,Europe,4,2020-12-05,3:00:00 PM,2020,Dec,1,5,Saturday,afternoon,692,349,150,14:00 - 15:59,8,49,0
