,match_id,venue_id,league,classification,country,continent,num_operators_day,date,start_time,year,months,rank_week,day,weekday,day_time,freq_weekday_day_time,freq_rank_week_day_time,freq_month_day_time,2h_interval,GLnum_matches_interval,Totalnum_matches_interval,issue
3794,19862820,128388,Italy Serie A3,3,Italy,Europe,4,2020-11-21,5:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,1
3795,20782935,58955,France Ligue A,1,France,Europe,4,2020-11-21,4:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3796,20799840,128505,France Ligue B,3,France,Europe,4,2020-11-21,5:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3797,20799810,128674,France Ligue B,3,France,Europe,4,2020-11-21,5:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3798,22112565,128167,France Ligue A Women,1,France,Europe,4,2020-11-21,4:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3799,20795415,137735,France Ligue A Women,1,France,Europe,4,2020-11-21,5:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3800,20795475,128193,France Ligue A Women,1,France,Europe,4,2020-11-21,5:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3801,20795430,128258,France Ligue A Women,1,France,Europe,4,2020-11-21,5:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3802,23523570,130546,Austria League Women,3,Austria,Europe,4,2020-11-21,4:30:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3803,18920610,130572,Austria League Women,3,Austria,Europe,4,2020-11-21,5:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,1
3804,18921525,138411,Austria League Women,3,Austria,Europe,4,2020-11-21,5:30:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3805,24274560,131209,Slovakia Extraliga Women,3,Slovakia,Europe,4,2020-11-21,4:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3806,21396675,137683,Slovakia Extraliga Women,3,Slovakia,Europe,4,2020-11-21,5:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3807,21396705,138463,Slovakia Extraliga Women,3,Slovakia,Europe,4,2020-11-21,5:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,1
3808,21173445,137982,Sweden Eliteserien,2,Sweden,Europe,4,2020-11-21,4:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3809,21173460,138008,Sweden Eliteserien,2,Sweden,Europe,4,2020-11-21,4:30:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3810,24839430,137605,Slovakia Extraliga,3,Slovakia,Europe,4,2020-11-21,4:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3811,25032900,131872,Slovakia Extraliga,3,Slovakia,Europe,4,2020-11-21,5:30:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3812,21934380,130260,Slovenia 1A. Dol Women,3,Slovenia,Europe,4,2020-11-21,4:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,1
3813,22414935,129116,Slovenia 1A. Dol,3,Slovenia,Europe,4,2020-11-21,5:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3814,19867785,130013,Extraliga Zeny,3,Czech Republic,Europe,4,2020-11-21,4:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,1
3815,21548850,130026,Extraliga Zeny,3,Czech Republic,Europe,4,2020-11-21,4:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3816,19867770,130065,Extraliga Zeny,3,Czech Republic,Europe,4,2020-11-21,4:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3817,21552300,130078,Extraliga Zeny,3,Czech Republic,Europe,4,2020-11-21,4:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3818,19066110,129883,UNIQA Extraliga,3,Czech Republic,Europe,4,2020-11-21,4:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3819,21779235,129948,UNIQA Extraliga,3,Czech Republic,Europe,4,2020-11-21,5:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3820,19066125,129961,UNIQA Extraliga,3,Czech Republic,Europe,4,2020-11-21,5:00:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3821,19066155,129857,UNIQA Extraliga,3,Czech Republic,Europe,4,2020-11-21,5:30:00 PM,2020,Nov,3,21,Saturday,afternoon,1048,666,336,16:00 - 17:59,86,126,0
3822,20555550,129220,Finland Mestaruusliiga Women,3,Finland,Europe,6,2020-11-19,4:30:00 PM,2020,Nov,3,19,Thursday,afternoon,134,666,336,16:00 - 17:59,16,21,0
3823,20555565,129285,Finland Mestaruusliiga Women,3,Finland,Europe,6,2020-11-19,4:30:00 PM,2020,Nov,3,19,Thursday,afternoon,134,666,336,16:00 - 17:59,16,21,0
3824,25032885,131872,Slovakia Extraliga,3,Slovakia,Europe,6,2020-11-19,5:30:00 PM,2020,Nov,3,19,Thursday,afternoon,134,666,336,16:00 - 17:59,16,21,0
3825,22890570,131014,Ukraine Super Liga,4,Ukraine,Europe,6,2020-11-19,5:00:00 PM,2020,Nov,3,19,Thursday,afternoon,134,666,336,16:00 - 17:59,16,21,0
3826,21301095,130806,Ukraine Super Liga Women,4,Ukraine,Europe,6,2020-11-19,5:00:00 PM,2020,Nov,3,19,Thursday,afternoon,134,666,336,16:00 - 17:59,16,21,0
3827,21301125,131001,Ukraine Super Liga Women,4,Ukraine,Europe,6,2020-11-19,5:00:00 PM,2020,Nov,3,19,Thursday,afternoon,134,666,336,16:00 - 17:59,16,21,0
3828,40942875,129493,Danish Cup Women,3,Denmark,Europe,9,2021-11-18,5:30:00 PM,2021,Nov,3,18,Thursday,afternoon,134,666,336,16:00 - 17:59,3,55,0
3829,38000400,128869,Finland Mestaruusliiga,2,Finland,Europe,6,2021-11-17,4:30:00 PM,2021,Nov,3,17,Wednesday,afternoon,318,666,336,16:00 - 17:59,17,36,0
3830,38003505,129246,Finland Mestaruusliiga Women,3,Finland,Europe,6,2021-11-17,4:30:00 PM,2021,Nov,3,17,Wednesday,afternoon,318,666,336,16:00 - 17:59,17,36,0
3831,20555535,129311,Finland Mestaruusliiga Women,3,Finland,Europe,6,2020-11-18,4:30:00 PM,2020,Nov,3,18,Wednesday,afternoon,318,666,336,16:00 - 17:59,17,41,0
3832,24980505,137878,Slovenia 1A. Dol Women,3,Slovenia,Europe,6,2020-11-18,5:00:00 PM,2020,Nov,3,18,Wednesday,afternoon,318,666,336,16:00 - 17:59,17,41,0
3833,38000475,128999,Finland Mestaruusliiga,2,Finland,Europe,8,2021-11-23,4:30:00 PM,2021,Nov,3,23,Tuesday,afternoon,145,666,336,16:00 - 17:59,8,42,1
3834,20989575,128882,Finland Mestaruusliiga,2,Finland,Europe,6,2020-11-17,4:30:00 PM,2020,Nov,3,17,Tuesday,afternoon,145,666,336,16:00 - 17:59,7,28,1
3835,24274545,137657,Slovakia Extraliga Women,3,Slovakia,Europe,6,2020-11-17,4:00:00 PM,2020,Nov,3,17,Tuesday,afternoon,145,666,336,16:00 - 17:59,7,28,0
3836,21396645,137670,Slovakia Extraliga Women,3,Slovakia,Europe,6,2020-11-17,4:30:00 PM,2020,Nov,3,17,Tuesday,afternoon,145,666,336,16:00 - 17:59,7,28,0
3837,24979515,131898,Slovakia Extraliga,3,Slovakia,Europe,6,2020-11-17,4:00:00 PM,2020,Nov,3,17,Tuesday,afternoon,145,666,336,16:00 - 17:59,7,28,0
3838,20989635,128921,Finland Mestaruusliiga,2,Finland,Europe,7,2020-11-23,4:30:00 PM,2020,Nov,3,23,Monday,afternoon,71,666,336,16:00 - 17:59,8,10,1
3839,19066170,130117,UNIQA Extraliga,3,Czech Republic,Europe,7,2020-11-23,4:10:00 PM,2020,Nov,3,23,Monday,afternoon,71,666,336,16:00 - 17:59,8,10,1
3840,36414615,128115,Italy Serie A3,3,Italy,Europe,5,2021-11-19,5:30:00 PM,2021,Nov,3,19,Friday,afternoon,252,666,336,16:00 - 17:59,15,31,0
3841,38000430,128908,Finland Mestaruusliiga,2,Finland,Europe,5,2021-11-19,4:30:00 PM,2021,Nov,3,19,Friday,afternoon,252,666,336,16:00 - 17:59,15,31,0
3842,37198890,139789,Slovenia 1A. Dol,3,Slovenia,Europe,5,2021-11-19,5:00:00 PM,2021,Nov,3,19,Friday,afternoon,252,666,336,16:00 - 17:59,15,31,1
3843,40940025,129454,Danish Cup,3,Denmark,Europe,5,2021-11-19,5:00:00 PM,2021,Nov,3,19,Friday,afternoon,252,666,336,16:00 - 17:59,15,31,0
3844,21934365,129181,Slovenia 1A. Dol Women,3,Slovenia,Europe,8,2020-11-20,5:00:00 PM,2020,Nov,3,20,Friday,afternoon,252,666,336,16:00 - 17:59,24,34,0
3845,24996150,129987,Extraliga Zeny,3,Czech Republic,Europe,8,2020-11-20,5:40:00 PM,2020,Nov,3,20,Friday,afternoon,252,666,336,16:00 - 17:59,24,34,0
3846,24995745,129844,UNIQA Extraliga,3,Czech Republic,Europe,8,2020-11-20,4:00:00 PM,2020,Nov,3,20,Friday,afternoon,252,666,336,16:00 - 17:59,24,34,0
3847,24978285,129974,UNIQA Extraliga,3,Czech Republic,Europe,8,2020-11-20,4:00:00 PM,2020,Nov,3,20,Friday,afternoon,252,666,336,16:00 - 17:59,24,34,0
3848,36414495,127920,Italy Serie A3,3,Italy,Europe,7,2021-11-14,5:00:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,0
3849,36415815,141739,Italy Serie A3,3,Italy,Europe,7,2021-11-14,5:00:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,1
3850,36415740,128219,Italy Serie A3,3,Italy,Europe,7,2021-11-14,5:00:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,0
3851,36414510,128115,Italy Serie A3,3,Italy,Europe,7,2021-11-14,5:00:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,0
3852,36414480,128362,Italy Serie A3,3,Italy,Europe,7,2021-11-14,5:00:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,0
3853,36414540,141804,Italy Serie A3,3,Italy,Europe,7,2021-11-14,5:00:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,1
3854,36415785,141817,Italy Serie A3,3,Italy,Europe,7,2021-11-14,5:00:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,0
3855,38281995,129753,Portugal I Divisão Women,4,Portugal,Europe,7,2021-11-14,4:00:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,0
3856,38282055,129779,Portugal I Divisão Women,4,Portugal,Europe,7,2021-11-14,4:00:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,1
3857,38282010,130663,Portugal I Divisão Women,4,Portugal,Europe,7,2021-11-14,5:00:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,0
3858,38282070,129805,Portugal I Divisão Women,4,Portugal,Europe,7,2021-11-14,5:00:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,0
3859,35218530,59059,France Ligue A,1,France,Europe,7,2021-11-14,4:00:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,0
3860,34825320,128791,Iceland Mizunodeild Women,4,Iceland,Europe,7,2021-11-14,4:30:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,0
3861,34395435,138008,Sweden Eliteserien Women,3,Sweden,Europe,7,2021-11-14,4:50:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,0
3862,41001570,129779,Portugal Cup Women,4,Portugal,Europe,7,2021-11-14,5:00:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,0
3863,40868580,130689,Austria Cup,3,Austria,Europe,7,2021-11-14,5:30:00 PM,2021,Nov,2,14,Sunday,afternoon,606,704,336,16:00 - 17:59,74,143,0
3864,19862730,128063,Italy Serie A3,3,Italy,Europe,5,2020-11-15,5:00:00 PM,2020,Nov,2,15,Sunday,afternoon,606,704,336,16:00 - 17:59,33,80,1
3865,20782905,57603,France Ligue A,1,France,Europe,5,2020-11-15,4:00:00 PM,2020,Nov,2,15,Sunday,afternoon,606,704,336,16:00 - 17:59,33,80,0
3866,20782920,59033,France Ligue A,1,France,Europe,5,2020-11-15,4:00:00 PM,2020,Nov,2,15,Sunday,afternoon,606,704,336,16:00 - 17:59,33,80,0
3867,20555460,129220,Finland Mestaruusliiga Women,3,Finland,Europe,5,2020-11-15,4:30:00 PM,2020,Nov,2,15,Sunday,afternoon,606,704,336,16:00 - 17:59,33,80,0
3868,24057285,138164,Sweden Eliteserien,2,Sweden,Europe,5,2020-11-15,4:00:00 PM,2020,Nov,2,15,Sunday,afternoon,606,704,336,16:00 - 17:59,33,80,0
3869,22414860,138203,Slovenia 1A. Dol,3,Slovenia,Europe,5,2020-11-15,5:00:00 PM,2020,Nov,2,15,Sunday,afternoon,606,704,336,16:00 - 17:59,33,80,0
3870,37985085,129831,Portugal I Divisão,4,Portugal,Europe,7,2021-11-13,4:00:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,1
3871,37985100,141635,Portugal I Divisão,4,Portugal,Europe,7,2021-11-13,4:00:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,0
3872,37985130,129779,Portugal I Divisão,4,Portugal,Europe,7,2021-11-13,4:00:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,0
3873,37985070,141622,Portugal I Divisão,4,Portugal,Europe,7,2021-11-13,5:00:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,1
3874,35218485,127998,France Ligue A,1,France,Europe,7,2021-11-13,5:00:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,0
3875,35221335,128648,France Ligue B,3,France,Europe,7,2021-11-13,5:30:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,1
3876,35582610,130650,Austria League Women,3,Austria,Europe,7,2021-11-13,4:30:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,1
3877,35702280,144157,Austria League Women,3,Austria,Europe,7,2021-11-13,5:30:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,1
3878,35330385,132158,Austria League,2,Austria,Europe,7,2021-11-13,5:00:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,1
3879,35330430,132145,Austria League,2,Austria,Europe,7,2021-11-13,5:30:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,1
3880,36366375,138450,Slovakia Extraliga Women,3,Slovakia,Europe,7,2021-11-13,4:00:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,0
3881,36364335,137605,Slovakia Extraliga,3,Slovakia,Europe,7,2021-11-13,4:00:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,1
3882,36364305,137618,Slovakia Extraliga,3,Slovakia,Europe,7,2021-11-13,5:00:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,0
3883,37200690,138190,Slovenia 1A. Dol Women,3,Slovenia,Europe,7,2021-11-13,5:00:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,0
3884,37198860,138515,Slovenia 1A. Dol,3,Slovenia,Europe,7,2021-11-13,5:00:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,1
3885,38455800,129116,Middle European League,4,Slovenia,Europe,7,2021-11-13,5:00:00 PM,2021,Nov,2,13,Saturday,afternoon,1048,704,336,16:00 - 17:59,68,155,1
3886,20782845,57629,France Ligue A,1,France,Europe,5,2020-11-14,4:30:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3887,20799780,128635,France Ligue B,3,France,Europe,5,2020-11-14,5:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3888,20799795,128661,France Ligue B,3,France,Europe,5,2020-11-14,5:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3889,20795370,128180,France Ligue A Women,1,France,Europe,5,2020-11-14,4:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3890,20795355,127946,France Ligue A Women,1,France,Europe,5,2020-11-14,5:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3891,20795385,128128,France Ligue A Women,1,France,Europe,5,2020-11-14,5:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3892,18921510,130650,Austria League Women,3,Austria,Europe,5,2020-11-14,4:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3893,18920550,130689,Austria League Women,3,Austria,Europe,5,2020-11-14,5:57:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3894,18929430,132158,Austria League,2,Austria,Europe,5,2020-11-14,5:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3895,21396600,131209,Slovakia Extraliga Women,3,Slovakia,Europe,5,2020-11-14,4:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,1
3896,21396570,131885,Slovakia Extraliga Women,3,Slovakia,Europe,5,2020-11-14,4:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3897,24274530,137644,Slovakia Extraliga Women,3,Slovakia,Europe,5,2020-11-14,5:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3898,24498090,138710,Slovakia Extraliga,3,Slovakia,Europe,5,2020-11-14,4:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3899,24776490,131898,Slovakia Extraliga,3,Slovakia,Europe,5,2020-11-14,5:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3900,24776505,131872,Slovakia Extraliga,3,Slovakia,Europe,5,2020-11-14,5:30:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3901,23467410,130975,Ukraine Super Liga Women,4,Ukraine,Europe,5,2020-11-14,4:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3902,24419715,138879,Ukraine Cup,4,Ukraine,Europe,5,2020-11-14,5:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3903,24876090,129909,UNIQA Extraliga,3,Czech Republic,Europe,5,2020-11-14,4:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3904,24876060,129935,UNIQA Extraliga,3,Czech Republic,Europe,5,2020-11-14,4:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3905,24876120,129974,UNIQA Extraliga,3,Czech Republic,Europe,5,2020-11-14,4:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3906,24876105,129844,UNIQA Extraliga,3,Czech Republic,Europe,5,2020-11-14,5:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3907,24876075,129870,UNIQA Extraliga,3,Czech Republic,Europe,5,2020-11-14,5:00:00 PM,2020,Nov,2,14,Saturday,afternoon,1048,704,336,16:00 - 17:59,86,126,0
3908,24469245,131872,Slovakia Extraliga,3,Slovakia,Europe,6,2020-11-12,5:30:00 PM,2020,Nov,2,12,Thursday,afternoon,134,704,336,16:00 - 17:59,16,21,1
3909,23195505,57616,France Ligue A,1,France,Europe,7,2020-11-11,4:30:00 PM,2020,Nov,2,11,Wednesday,afternoon,318,704,336,16:00 - 17:59,17,41,0
3910,22762530,129623,Belgium Liga A,2,Belgium,Europe,7,2020-11-11,5:00:00 PM,2020,Nov,2,11,Wednesday,afternoon,318,704,336,16:00 - 17:59,17,41,0
3911,20989515,128960,Finland Mestaruusliiga,2,Finland,Europe,7,2020-11-11,4:30:00 PM,2020,Nov,2,11,Wednesday,afternoon,318,704,336,16:00 - 17:59,17,41,0
3912,20555430,129233,Finland Mestaruusliiga Women,3,Finland,Europe,7,2020-11-11,4:30:00 PM,2020,Nov,2,11,Wednesday,afternoon,318,704,336,16:00 - 17:59,17,41,0
3913,38003355,128960,Finland Mestaruusliiga Women,3,Finland,Europe,8,2021-11-10,4:00:00 PM,2021,Nov,2,10,Wednesday,afternoon,318,704,336,16:00 - 17:59,17,36,0
3914,38003370,143819,Finland Mestaruusliiga Women,3,Finland,Europe,8,2021-11-10,5:00:00 PM,2021,Nov,2,10,Wednesday,afternoon,318,704,336,16:00 - 17:59,17,36,1
3915,40734180,131209,Slovakia Cup Women,3,Slovakia,Europe,8,2021-11-10,4:00:00 PM,2021,Nov,2,10,Wednesday,afternoon,318,704,336,16:00 - 17:59,17,36,0
3916,38000385,128882,Finland Mestaruusliiga,2,Finland,Europe,7,2021-11-16,4:30:00 PM,2021,Nov,2,16,Tuesday,afternoon,145,704,336,16:00 - 17:59,8,42,0
3917,40944195,143819,Finland Mestaruusliiga Women,3,Finland,Europe,7,2021-11-16,5:00:00 PM,2021,Nov,2,16,Tuesday,afternoon,145,704,336,16:00 - 17:59,8,42,0
3918,40708200,131859,Slovakia Cup,3,Slovakia,Europe,7,2021-11-16,5:00:00 PM,2021,Nov,2,16,Tuesday,afternoon,145,704,336,16:00 - 17:59,8,42,1
3919,38000280,128921,Finland Mestaruusliiga,2,Finland,Europe,8,2021-11-09,4:30:00 PM,2021,Nov,2,9,Tuesday,afternoon,145,704,336,16:00 - 17:59,8,42,0
3920,38003340,129233,Finland Mestaruusliiga Women,3,Finland,Europe,8,2021-11-09,4:30:00 PM,2021,Nov,2,9,Tuesday,afternoon,145,704,336,16:00 - 17:59,8,42,0
3921,20555520,129259,Finland Mestaruusliiga Women,3,Finland,Europe,7,2020-11-16,4:30:00 PM,2020,Nov,2,16,Monday,afternoon,71,704,336,16:00 - 17:59,8,10,0
3922,22414875,137891,Slovenia 1A. Dol,3,Slovenia,Europe,7,2020-11-16,5:00:00 PM,2020,Nov,2,16,Monday,afternoon,71,704,336,16:00 - 17:59,8,10,0
3923,40995690,129194,Austria Cup,3,Austria,Europe,10,2021-11-15,5:00:00 PM,2021,Nov,2,15,Monday,afternoon,71,704,336,16:00 - 17:59,14,19,0
3924,40913595,137618,Middle European League,4,Slovakia,Europe,10,2021-11-15,5:00:00 PM,2021,Nov,2,15,Monday,afternoon,71,704,336,16:00 - 17:59,14,19,0
3925,20799750,128492,France Ligue B,3,France,Europe,7,2020-11-13,4:00:00 PM,2020,Nov,2,13,Friday,afternoon,252,704,336,16:00 - 17:59,24,34,0
3926,20990835,128921,Finland Mestaruusliiga,2,Finland,Europe,7,2020-11-13,4:30:00 PM,2020,Nov,2,13,Friday,afternoon,252,704,336,16:00 - 17:59,24,34,1
3927,24774510,131859,Slovakia Extraliga,3,Slovakia,Europe,7,2020-11-13,4:00:00 PM,2020,Nov,2,13,Friday,afternoon,252,704,336,16:00 - 17:59,24,34,0
3928,21934335,138476,Slovenia 1A. Dol Women,3,Slovenia,Europe,7,2020-11-13,5:00:00 PM,2020,Nov,2,13,Friday,afternoon,252,704,336,16:00 - 17:59,24,34,1
3929,24419685,138879,Ukraine Cup,4,Ukraine,Europe,7,2020-11-13,5:00:00 PM,2020,Nov,2,13,Friday,afternoon,252,704,336,16:00 - 17:59,24,34,0
3930,38000295,128895,Finland Mestaruusliiga,2,Finland,Europe,10,2021-11-12,4:00:00 PM,2021,Nov,2,12,Friday,afternoon,252,704,336,16:00 - 17:59,15,31,0
3931,38000310,128960,Finland Mestaruusliiga,2,Finland,Europe,10,2021-11-12,4:30:00 PM,2021,Nov,2,12,Friday,afternoon,252,704,336,16:00 - 17:59,15,31,0
3932,40773075,130806,Ukraine Super Liga Women,4,Ukraine,Europe,10,2021-11-12,4:50:00 PM,2021,Nov,2,12,Friday,afternoon,252,704,336,16:00 - 17:59,15,31,0
3933,40773090,130949,Ukraine Super Liga Women,4,Ukraine,Europe,10,2021-11-12,5:00:00 PM,2021,Nov,2,12,Friday,afternoon,252,704,336,16:00 - 17:59,15,31,0
3934,36414435,138671,Italy Serie A3,3,Italy,Europe,6,2021-11-07,4:30:00 PM,2021,Nov,1,7,Sunday,afternoon,606,586,336,16:00 - 17:59,74,143,0
3935,36414405,127959,Italy Serie A3,3,Italy,Europe,6,2021-11-07,5:00:00 PM,2021,Nov,1,7,Sunday,afternoon,606,586,336,16:00 - 17:59,74,143,0
3936,36415635,128323,Italy Serie A3,3,Italy,Europe,6,2021-11-07,5:00:00 PM,2021,Nov,1,7,Sunday,afternoon,606,586,336,16:00 - 17:59,74,143,1
3937,36414390,128349,Italy Serie A3,3,Italy,Europe,6,2021-11-07,5:00:00 PM,2021,Nov,1,7,Sunday,afternoon,606,586,336,16:00 - 17:59,74,143,1
3938,36414375,138632,Italy Serie A3,3,Italy,Europe,6,2021-11-07,5:00:00 PM,2021,Nov,1,7,Sunday,afternoon,606,586,336,16:00 - 17:59,74,143,0
3939,36415620,138645,Italy Serie A3,3,Italy,Europe,6,2021-11-07,5:00:00 PM,2021,Nov,1,7,Sunday,afternoon,606,586,336,16:00 - 17:59,74,143,1
3940,36415665,138723,Italy Serie A3,3,Italy,Europe,6,2021-11-07,5:00:00 PM,2021,Nov,1,7,Sunday,afternoon,606,586,336,16:00 - 17:59,74,143,1
3941,36414450,141765,Italy Serie A3,3,Italy,Europe,6,2021-11-07,5:00:00 PM,2021,Nov,1,7,Sunday,afternoon,606,586,336,16:00 - 17:59,74,143,1
3942,37985040,129701,Portugal I Divisão,4,Portugal,Europe,6,2021-11-07,4:30:00 PM,2021,Nov,1,7,Sunday,afternoon,606,586,336,16:00 - 17:59,74,143,1
